x1,x2,y
0.26340316495675753,0.12233592111500502,1.0
0.45872422918986366,0.9748124993966691,1.0
0.6805743744444447,0.19325373228646103,-1.0
0.046739227161395,0.9526439367706239,-1.0
0.8586490154684265,0.8279031757485712,1.0
0.9639005228382829,0.5989364490726748,1.0
0.9309158358477515,0.1467688142787268,1.0
0.11396030875469221,0.37202890217383444,1.0
0.7665601265709068,0.32114203146495945,-1.0
0.6380350813446267,0.009221101669878884,-1.0
0.543465038474916,0.33775464688518353,-1.0
0.8980243088495153,0.9407070384832232,1.0
0.3841218491535694,0.39611779234059696,-1.0
0.897279944819348,0.058822368101847045,-1.0
0.40537928842956905,0.1301755406309124,-1.0
0.08696940892461757,0.7839642869589878,-1.0
0.3045733553466201,0.584055872555269,-1.0
0.8784661784266631,0.8807920606135405,1.0
0.6009542072456764,0.6452277456840332,1.0
0.05662820283810621,0.2974840969759218,1.0
0.6917746075764666,0.18902945285563533,-1.0
0.8030075367168978,0.5147637498567128,1.0
0.7572860403156148,0.17778874861709792,-1.0
0.08262029129549275,0.4820719697228585,-1.0
0.5288538793621261,0.696308271808997,-1.0
0.20476161403019622,0.6713723299573634,-1.0
0.7932693253264206,0.04173781251696107,-1.0
0.9633575057214909,0.9753927171733328,1.0
0.5506607842218151,0.06490698240660964,-1.0
0.34523678986185746,0.02042996881149528,1.0
0.800851809783616,0.20792709813215138,-1.0
0.14325251090518198,0.6998939845292528,-1.0
0.05794980601005473,0.25660756684899655,1.0
0.510331784548845,0.995258784820256,1.0
0.14651567931680165,0.4495147775986764,-1.0
0.6014403761828062,0.09727249413988015,-1.0
0.28873488054197527,0.7207999019074071,-1.0
0.5508060640409488,0.8385770150538873,1.0
0.5803313514679765,0.1845717366096261,-1.0
0.6155021170585407,0.8869550884686104,1.0
0.5167892778204419,0.6261436691264234,-1.0
0.5050591175564612,0.9096625765865544,1.0
0.4133046555645703,0.535468716291723,-1.0
0.3426431255645266,0.1295767771432601,1.0
0.6628217513999888,0.9356700019956495,1.0
0.612729181929054,0.8427384994497643,1.0
0.21790843620284273,0.9031717397299215,-1.0
0.009769977119685747,0.22581272666343477,1.0
0.13205512727198687,0.907542946516051,-1.0
0.910230636659763,0.5810579071349049,1.0
0.08749305252390538,0.11687943957439817,1.0
0.7710712553078545,0.732795268796522,1.0
0.0871283569325122,0.3574631981198847,1.0
0.7732116217522615,0.13147160161175608,-1.0
0.5378324338539741,0.7547235662269491,1.0
0.27252617599113516,0.5665169959073283,-1.0
0.47668497071666194,0.5566206925418394,-1.0
0.4407370574138011,0.6937373642619117,-1.0
0.7182371803196472,0.7563823578955985,1.0
0.037322009011339086,0.6788353968929813,-1.0
0.4772208009079344,0.10017138767093214,-1.0
0.6141962337146903,0.8379145089661961,1.0
0.7338940376588334,0.32156558271190727,-1.0
0.06785531108690035,0.03733023706427252,1.0
0.5591253039604821,0.16085269926854784,-1.0
0.26788818570209183,0.23571195643599696,-1.0
0.0193474616178273,0.15168642439497915,1.0
0.03390251313256176,0.9818348580878782,-1.0
0.3604853101540587,0.8254645285620169,-1.0
0.4122374085174553,0.2531791463099399,-1.0
0.23671087648016043,0.7731155992767138,-1.0
0.6712569051256316,0.706330885200667,1.0
0.8531554131904021,0.5220495668360079,1.0
0.44276965332145124,0.5537484412555037,-1.0
0.65199484840611,0.7885538744752403,1.0
0.8922694516926879,0.30910515867905375,1.0
0.13560977226706927,0.7509266518441873,-1.0
0.5268332215370758,0.7847385807604741,1.0
0.4299261028565723,0.838846587613526,-1.0
0.5373540254236295,0.2504239331501743,-1.0
0.058894011440773775,0.09194928490764764,1.0
0.17419994314144638,0.43925435059827533,-1.0
0.8109342250751058,0.9104021236063347,1.0
0.5760907120119877,0.2911544297803492,-1.0
0.6517863717812156,0.6379207007555681,1.0
0.5035747397173306,0.9655527156217962,1.0
0.8066911496104903,0.9285193564036172,1.0
0.613935126664438,0.9820039163431012,1.0
0.7149879558453262,0.008659271417291059,-1.0
0.28814558099381116,0.8413986575018212,-1.0
0.44317708702734737,0.17304972347660363,-1.0
0.11452711222626355,0.7978805960212307,-1.0
0.6489051514456138,0.501745998146996,-1.0
0.2856402082321652,0.6366958284853916,-1.0
0.3683419053302235,0.5395385433522519,-1.0
0.7620668019798759,0.8398874811543805,1.0
0.10495741202168796,0.5106313083459157,-1.0
0.6454886627441757,0.1530668142526591,-1.0
0.0017596491043597728,0.9670457532300503,-1.0
0.8078665332650923,0.27406758936347153,-1.0
0.27908960707212593,0.12067964142197818,1.0
0.48068826499085704,0.9323019787625625,1.0
0.9149274257682686,0.24387509597581103,1.0
0.3948582964158739,0.970239530226589,1.0
0.2756196336037614,0.9378494408664138,-1.0
0.7690121570235064,0.8847186881060606,1.0
0.8710049752440003,0.14647095922681508,-1.0
0.7891887879251763,0.9092222456715098,1.0
0.838170548530705,0.7120311863871623,1.0
0.3073794185374644,0.35378455477098936,-1.0
0.2363533952237783,0.08981163906322553,1.0
0.19447817432203818,0.6158078753671168,-1.0
0.9320836755651093,0.6910839497831097,1.0
0.5628470467042563,0.26375579541254224,-1.0
0.5271468808849665,0.8043829147090844,1.0
0.29507589390599864,0.18333855055950088,1.0
0.019732459506620614,0.7433212319725496,-1.0
0.0382934041858366,0.4336796689738486,1.0
0.8320847613127487,0.013458558499757745,-1.0
0.5093353915141386,0.47954870014125284,-1.0
0.029654940797728235,0.011428526824066254,1.0
0.33184400023449434,0.06143107860529495,1.0
0.5981735080564744,0.8859202535226233,1.0
0.4121337753639407,0.03827219890219569,1.0
0.08084240379080565,0.08191454230184858,1.0
0.8093673338215349,0.8006940028849979,1.0
0.016909811354707704,0.8612943252306178,-1.0
0.9113002243524484,0.40087668463516213,1.0
0.28689069833770775,0.8430448852638386,-1.0
0.6170445529774164,0.1405987267853942,-1.0
0.2287556137159159,0.841497971175196,-1.0
0.8443584735081981,0.22014599338063867,-1.0
0.811137639752162,0.5359535338891156,1.0
0.6104284489824332,0.5238698831262817,-1.0
0.6396291484955626,0.005156348033917069,-1.0
0.024738783415619525,0.6900263853157124,-1.0
0.1715930195622134,0.6939306736886565,-1.0
0.2852656231218128,0.05510592078168841,1.0
0.5822229025860094,0.2958187265655955,-1.0
0.32281613557530464,0.9669893878549964,-1.0
0.19493466478308674,0.34739650514561404,-1.0
0.1040140651107091,0.40178185247448894,-1.0
0.09284764508729115,0.5048438064616992,-1.0
0.7425907409447408,0.005290509169382895,-1.0
0.09016116884502079,0.05618398091194032,1.0
0.8843256633664335,0.9855858566528506,1.0
0.5201746856274987,0.19841742953279573,-1.0
0.9333483160830192,0.6545982033421369,1.0
0.791791747160087,0.511215678611379,1.0
0.7882118923792203,0.33479673167486723,1.0
0.11325313441738971,0.9048139767028247,-1.0
0.004223913508407007,0.07350388060676039,1.0
0.13229136395536234,0.9421499192747,-1.0
0.3029296862426224,0.2133130511803032,-1.0
0.2556625525155257,0.09592006679437992,1.0
0.4017978829990967,0.7310276403556994,-1.0
0.6482099352415909,0.250845580834519,-1.0
0.22743891395182814,0.49581615834046866,-1.0
0.8647649667829787,0.6340637531228465,1.0
0.7544924749082648,0.4371231912677318,1.0
0.4002120902427818,0.7229163139452544,-1.0
0.3723685794123146,0.5525980303993004,-1.0
0.08046361735719143,0.594275567103534,-1.0
0.2809214669332072,0.7424475863144008,-1.0
0.2988271966526831,0.7575366841711616,-1.0
0.22636013801884003,0.0044076449230693315,1.0
0.13978028098719586,0.29576370224015924,1.0
0.19559381625075667,0.5488820378428916,-1.0
0.2099921700900459,0.7784921702787021,-1.0
0.4846799030422758,0.6393403927232835,-1.0
0.16769630743472275,0.9246826037822882,-1.0
0.7173399513633042,0.15481361149816686,-1.0
0.7236336058193933,0.1864099258251244,-1.0
0.8296645652434765,0.19664176333975436,-1.0
0.9613006691117159,0.5475975848164579,1.0
0.22286359973606018,0.21272669051414417,1.0
0.6279879624064401,0.633276129149952,1.0
0.3032790372858618,0.8163677514534665,-1.0
0.41905671700889435,0.8138582852339901,-1.0
0.26521517056103106,0.9834254714034867,-1.0
0.8723053226599075,0.44852458936494555,1.0
0.33538450984738344,0.029706053983398317,1.0
0.9909367486495766,0.6809495248305892,1.0
0.18915818640159343,0.0450455494971731,1.0
0.013139545362499061,0.6618106166295956,-1.0
0.10751234469652782,0.309957639304688,1.0
0.30794744829381004,0.11747222616483843,1.0
0.9469314207950004,0.977390549235605,1.0
0.9044792542687089,0.7961801494650353,1.0
0.06542942286782805,0.7170386259969244,-1.0
0.4559104342797371,0.15148371295050145,-1.0
0.64672019512236,0.02923457187959755,-1.0
0.7535208725100521,0.8897329460901544,1.0
0.010380039277155584,0.3274278428066417,1.0
0.828491091472489,0.11259759396041913,-1.0
0.024695737913711602,0.8143535288722658,-1.0
0.2489052719751651,0.24919659562913243,1.0
0.15823680006023388,0.2760559485572227,1.0
0.42871034557366794,0.2584218054044709,-1.0
0.366947042105522,0.349295593297441,-1.0
0.33303578043732596,0.30336719777517984,-1.0
0.31512728615391017,0.2702251773919264,-1.0
0.9002946187524032,0.966974203293783,1.0
0.8966985473416658,0.3732753797966627,1.0
0.6482792162720238,0.3114418154612556,-1.0
0.8099721019217031,0.8047728967088161,1.0
0.7944176886703367,0.11143517283136029,-1.0
0.8115981436332995,0.7795523385965585,1.0
0.885080155097639,0.3224210518232872,1.0
0.10716543173998427,0.16124975726807989,1.0
0.672786361462869,0.7141498933545607,1.0
0.23723420298054942,0.8057173684799351,-1.0
0.9182962973982041,0.9846218462188032,1.0
0.9970471450204329,0.5159239606629441,1.0
0.7000843086171844,0.07655877521919541,-1.0
0.9011414967516501,0.8135826471117177,1.0
0.3590617132505789,0.9757037370929743,1.0
0.38598609699619557,0.01620939199104432,1.0
0.018674455363305253,0.5441395433621551,-1.0
0.44314631723327513,0.02570014744707827,1.0
0.368304514558738,0.42032050791090325,-1.0
0.4054039612521759,0.9980776646486923,1.0
0.15667537544190058,0.43695890679381943,-1.0
0.27023265430982446,0.9689634365996631,-1.0
0.5898090415158255,0.7041864241408338,1.0
0.6499366722126736,0.7554070833545398,1.0
0.8853142710276725,0.2530527347954249,1.0
0.22799380651608903,0.6026417082776404,-1.0
0.23616416042627664,0.7309863003941185,-1.0
0.6639989175927695,0.2392749202329082,-1.0
0.18591472955295318,0.31277571604355603,1.0
0.36632896636726586,0.5899067902122352,-1.0
0.7592389399123937,0.32235077827544445,-1.0
0.502022145104887,0.5838310652976203,-1.0
0.2666008825731919,0.713846644545666,-1.0
0.4572711070486637,0.6502313723923658,-1.0
0.5026688385190886,0.43139356541715,-1.0
0.7177664610879491,0.012360842571165431,-1.0
0.08029437505532744,0.5763729453488462,-1.0
0.813621716473204,0.5615362336483851,1.0
0.6035916961612696,0.2205808252164121,-1.0
0.9195410426141131,0.20550070040934887,1.0
0.688338564596957,0.3752098217129797,-1.0
0.2115290267782305,0.8209913422120398,-1.0
0.11457443808560841,0.773050694280877,-1.0
0.4830605180582771,0.9497097563140352,1.0
0.5497037162982481,0.5244262091703298,-1.0
0.8735848104416325,0.646725820158072,1.0
0.32923076971827625,0.010449319729087692,1.0
0.13709540824039446,0.770317912384969,-1.0
0.8330666167054226,0.6646796550735621,1.0
0.5755562044271939,0.9084481053516957,1.0
0.7143751515210081,0.4819000188772987,1.0
0.7073898899099137,0.6393729219984777,1.0
0.024939445440350982,0.8030740722448462,-1.0
0.7463487173472968,0.38706935286873745,1.0
0.5863209820164104,0.23635683552876974,-1.0
0.9886302119030287,0.5887823304656115,1.0
0.19907788451463437,0.9901677425951613,-1.0
0.8531013937258002,0.3441210337303031,1.0
0.6570410383868319,0.9330603851526195,1.0
0.5590763503622822,0.6171050774113157,-1.0
0.46898920474775607,0.994829766221169,1.0
0.9334737092152958,0.028255412388210388,-1.0
0.4483929398895393,0.339975911825939,-1.0
0.1557623452305914,0.2956446936648076,1.0
0.7172501940645406,0.4870095286898033,1.0
0.30829788618741905,0.9199486982636281,-1.0
0.6957540009945254,0.27671945047552615,-1.0
0.7931538941794459,0.9986391120657998,1.0
0.7043004302256007,0.47482912579337977,1.0
0.7954633498396202,0.5325061124397573,1.0
0.574632911692479,0.9662299802235342,1.0
0.9426874804292175,0.5892652894779268,1.0
0.2295584237041064,0.49535486919234273,-1.0
0.43565498286437543,0.33097052017618167,-1.0
0.6037500670232953,0.09468638146306974,-1.0
0.11575757718898316,0.9696883321348269,-1.0
0.9528947275526201,0.3800014145294295,1.0
0.9875759548452343,0.7182306450921885,1.0
0.9242317085892221,0.3318044812709412,1.0
0.8426055292261413,0.6049224057992506,1.0
0.8418139823787437,0.0878369290597415,-1.0
0.3504948614782295,0.42919598211444454,-1.0
0.8026482835613491,0.2420697548611681,-1.0
0.0033322772919091026,0.3886563451073852,1.0
0.9215931319496566,0.1526238758077414,1.0
0.749994459623443,0.9474836190516686,1.0
0.2507770155656568,0.1574392594796008,1.0
0.34305533571646807,0.2923205418355934,-1.0
0.2704131767581479,0.4744876227594702,-1.0
0.5586037964227293,0.006347476001110741,-1.0
0.8434576971052345,0.13603392792337743,-1.0
0.7624420374753139,0.08243690470409959,-1.0
0.763761153364984,0.3633931936773135,1.0
0.241745862110487,0.758625483039149,-1.0
0.055819149536616375,0.44877361511359204,-1.0
0.9008256383327532,0.9072852358789412,1.0
0.468881293183638,0.8310449656508918,1.0
0.6678914318545452,0.2617140506087471,-1.0
0.35755840569708597,0.9276189989088249,-1.0
0.8821012380772483,0.9576279927537044,1.0
0.22119528649355513,0.15085713741486573,1.0
0.12322318180711189,0.4779679546181437,-1.0
0.25742220251992387,0.9464418322439493,-1.0
0.4909424621118489,0.7208912195238542,-1.0
0.9962322660739507,0.43533776323883855,1.0
0.021464328280912603,0.015101580588801289,1.0
0.4716963821413963,0.6380396395660042,-1.0
0.10554754374241415,0.21965756983369356,1.0
0.7349374715928855,0.7131278653062647,1.0
0.9603874411608422,0.7313319921709864,1.0
0.8400464200610347,0.5942567718918943,1.0
0.6819923645474909,0.7108151819484294,1.0
0.1756086825292481,0.3818892264503654,-1.0
0.39877587789472135,0.3871422778639042,-1.0
0.18732006765193376,0.42338466389086193,-1.0
0.7379784022664586,0.9901201285264503,1.0
0.06883631042351934,0.8524458513130413,-1.0
0.7847495669454642,0.4793364790425151,1.0
0.2975398248045932,0.4832935210264835,-1.0
0.3928910553212097,0.8996944797582809,-1.0
0.2800125195754294,0.09461643872180725,1.0
0.5045095661759922,0.1777668022757236,-1.0
0.23142416909963948,0.6977504707515315,-1.0
0.8851907855493335,0.8964175130705005,1.0
0.8068185578640387,0.7870374263456895,1.0
0.8115371477991413,0.32456204719687043,1.0
0.6208359585628048,0.18159118615953085,-1.0
0.8526460585286665,0.9578372219957907,1.0
0.25259334926339705,0.06943364972012178,1.0
0.7294520559851257,0.9170551838682613,1.0
0.8434582647629155,0.01306861337314913,-1.0
0.4308811013857987,0.3954035932301112,-1.0
0.4214124248108002,0.1402354961897605,-1.0
0.7612384930199895,0.6924582984485033,1.0
0.6118274905625102,0.9289101150237433,1.0
0.7154183825624773,0.3230734166532758,-1.0
0.8160447201070553,0.9470303629320977,1.0
0.16134465789647712,0.528978522535055,-1.0
0.7793405687788637,0.35782635935536344,1.0
0.36869416094740337,0.7011729025692875,-1.0
0.5530864171670206,0.6227455940690618,-1.0
0.20527674341921576,0.643186558812475,-1.0
0.49611844132635763,0.6569378460971378,-1.0
0.29300880113941585,0.14126333075681263,1.0
0.8367461790502267,0.11316803917667118,-1.0
0.11198336549529098,0.45891260580154136,-1.0
0.41496439996393775,0.945426537380279,1.0
0.4121363282951893,0.32580931380394784,-1.0
0.3214651055206573,0.24921560884533678,-1.0
0.7389258786108156,0.029045069568049642,-1.0
0.6483460942903583,0.06502920361422193,-1.0
0.24019292497954958,0.09044661841120538,1.0
0.7609648782115683,0.215326974913587,-1.0
0.6805099195535821,0.4748674293207318,-1.0
0.9308159224933445,0.15796901892179882,1.0
0.48123372171929335,0.09109310508025259,-1.0
0.17645768747481172,0.07362796696187168,1.0
0.34399329395805656,0.6769927850435898,-1.0
0.27763892690350545,0.3104671690237111,-1.0
0.05446100051600278,0.3025826095486641,1.0
0.8552415488703948,0.567846447539342,1.0
0.970075122692376,0.6919304613653527,1.0
0.13269770691216132,0.16036721858611158,1.0
0.3909555626018725,0.1728437883864976,-1.0
0.02700308033204757,0.22909131492607426,1.0
0.4019586177696851,0.5155887276043664,-1.0
0.21015325230810822,0.16511257800865242,1.0
0.6899479852479291,0.09518927820839873,-1.0
